0.01
  4.4100      .47657      .17262      161.92      .00000E+00
  4.4200      .47657      .17372      161.92      .00000E+00
  4.4300      .47657      .17483      161.92      .00000E+00
  4.4400      .47657      .17593      161.92      .00000E+00
  4.4500      .47657      .17703      161.92      .00000E+00
  4.4600      .47657      .17814      161.92      .00000E+00
  4.4700      .47657      .17924      161.92      .00000E+00
  4.4800      .47657      .18035      161.92      .00000E+00
  4.4900      .47657      .18145      161.92      .00000E+00
  4.5000      .47657      .18256      161.92      .00000E+00
  4.5100      .47657      .18366      161.92      .00000E+00
  4.5200      .47657      .18477      161.92      .00000E+00
  4.5300      .47657      .18587      161.92      .00000E+00
  4.5400      .47657      .18698      161.92      .00000E+00
  4.5500      .47657      .18808      161.92      .00000E+00
  4.5600      .47657      .18919      161.92      .00000E+00
  4.5700      .47657      .19029      161.92      .00000E+00
  4.5800      .47657      .19139      161.92      .00000E+00
  4.5900      .47657      .19250      161.92      .00000E+00
  4.6000      .47657      .19360      161.92      .00000E+00
  4.6100      .47657      .19471      161.92      .00000E+00
  4.6200      .47657      .19581      161.92      .00000E+00
  4.6300      .47657      .19692      161.92      .00000E+00
  4.6400      .47657      .19802      161.92      .00000E+00
  4.6500      .47657      .19913      161.92      .00000E+00
  4.6600      .47657      .20023      161.92      .00000E+00
  4.6700      .47657      .20134      161.92      .00000E+00
  4.6800      .47657      .20244      161.92      .00000E+00
  4.6900      .47657      .20355      161.92      .00000E+00
  4.7000      .47657      .20465      161.92      .00000E+00
  4.7100      .47657      .20575      161.92      .00000E+00
  4.7200      .47657      .20686      161.92      .00000E+00
  4.7300      .47657      .20796      161.92      .00000E+00
  4.7400      .47657      .20907      161.92      .00000E+00
  4.7500      .47657      .21017      161.92      .00000E+00
  4.7600      .47657      .21128      161.92      .00000E+00
  4.7700      .47657      .21238      161.92      .00000E+00
  4.7800      .47657      .21349      161.92      .00000E+00
  4.7900      .47657      .21459      161.92      .00000E+00
  4.8000      .47657      .21570      161.92      .00000E+00
  4.8100      .47657      .21680      161.92      .00000E+00
  4.8200      .47657      .21791      161.92      .00000E+00
  4.8300      .47657      .21901      161.92      .00000E+00
  4.8400      .47657      .22011      161.92      .00000E+00
  4.8500      .47657      .22122      161.92      .00000E+00
  4.8600      .47657      .22232      161.92      .00000E+00
  4.8700      .47657      .22343      161.92      .00000E+00
  4.8800      .47657      .22453      161.92      .00000E+00
  4.8900      .47657      .22564      161.92      .00000E+00
  4.9000      .47657      .22674      161.92      .00000E+00
  4.9100      .47657      .22785      161.92      .00000E+00
  4.9200      .47657      .22895      161.92      .00000E+00
  4.9300      .47657      .23006      161.92      .00000E+00
  4.9400      .47657      .23116      161.92      .00000E+00
  4.9500      .47657      .23227      161.92      .00000E+00
  4.9600      .47657      .23337      161.92      .00000E+00
